# MJD orderslope
# subtract (m - 84) * orderslope from each order at MJD
59159.651891 -2.056078
59159.656308 -2.049583
59159.660360 -2.044969
59159.663933 -2.039723
59159.667502 -2.035718
59159.674579 -2.022010
59159.678290 -2.016007
59159.681918 -2.013217
59159.685544 -2.010497
59159.689169 -2.012240
59159.692761 -2.010558
59159.696349 -2.009996
59159.699932 -2.011236
59159.703444 -2.011475
59160.284235 -1.973963
59160.442682 -2.110792
59160.475223 -2.131769
59160.479305 -2.135680
59160.483953 -2.133155
59160.489096 -2.134478
59160.494676 -2.131829
59160.500641 -2.131610
59160.506950 -2.134147
59160.518100 -2.127891
59160.529284 -2.121480
59160.545190 -2.125874
59160.558406 -2.145203
59160.605127 -2.163280
59160.621679 -2.179568
59160.666165 -2.114896
59160.676417 -2.120143
59160.686617 -2.125410
59160.696750 -2.117709
59160.716740 -2.117000
59161.256216 -2.243110
59161.341068 -2.088801
59161.402622 -2.078244
59161.442133 -2.040000
59161.453476 -2.062890
59161.471871 -2.088638
59161.479874 -2.088525
59161.501051 -2.090312
59161.507435 -2.086468
59161.580377 -2.057147
59161.594724 -2.060015
59161.609071 -2.065285
59161.623418 -2.065952
59161.634973 -2.091212
59161.642245 -2.127118
59161.649405 -2.129348
59161.652566 -2.111781
59161.656722 -2.109699
59161.656871 -2.129595
59161.664897 -2.079718
59161.669357 -2.083486
59161.673913 -2.083282
59161.682875 -2.107425
59162.325762 -2.132242
59162.397011 -2.157368
59162.404411 -2.146150
59162.442500 -2.148315
59162.454186 -2.147111
59162.459190 -2.144879
59162.473531 -2.168061
59162.490392 -2.165142
59162.502571 -2.154727
59162.506618 -2.148489
59162.510639 -2.141159
59162.520757 -2.134579
59162.527095 -2.136045
59162.531193 -2.127525
59162.543007 -2.111915
59162.546765 -2.108002
59162.550517 -2.101012
59162.554290 -2.095859
59162.567511 -2.088098
59162.576175 -2.084405
59162.583586 -2.078299
59162.588161 -2.076764
59162.591839 -2.073126
59162.595532 -2.070919
59162.603436 -2.064172
59162.607134 -2.061845
59162.610860 -2.058682
59162.618390 -2.054086
59162.631550 -2.036547
59162.639196 -2.033891
59162.646308 -2.024073
59162.654210 -2.013967
59162.658187 -2.014045
59162.661968 -2.014375
59162.665756 -2.012637
59162.669553 -2.009690
59162.673123 -2.003784
59162.680260 -1.986483
59162.687842 -1.976595
59162.691649 -1.972466
59162.695469 -1.967948
59162.699265 -1.962451
59162.703074 -1.960013
59162.706852 -1.959385
59162.710643 -1.960851
59163.228851 -1.866452
59163.479103 -1.966273
59163.501620 -2.005201
59163.503929 -2.004086
59163.506308 -2.005222
59163.508750 -2.005125
59163.511270 -1.998547
59163.513845 -1.996093
59163.516491 -1.994191
59163.519182 -1.990481
59163.521939 -1.986207
59163.524734 -1.981528
59163.530759 -1.975404
59163.536990 -1.970370
59163.539742 -1.967918
59163.542527 -1.964442
59163.551544 -1.971987
59163.554350 -1.968463
59163.557207 -1.965288
59163.560095 -1.962729
59163.563010 -1.959904
59163.565953 -1.958531
59163.571410 -1.956221
59163.576868 -1.955670
59163.582327 -1.953419
59163.590167 -1.952405
59163.601262 -1.949611
59163.609350 -1.944663
59163.614365 -1.942729
59163.619478 -1.940074
59163.624699 -1.937183
59163.630044 -1.936454
59163.632769 -1.936086
59163.635353 -1.934056
59163.640617 -1.931514
59163.646029 -1.931488
59163.651612 -1.925858
59163.657395 -1.912273
59163.663415 -1.904951
59163.666528 -1.899395
59163.676218 -1.866938
59163.684339 -1.857873
59163.686971 -1.842128
59163.691947 -1.845561
59163.695771 -1.838789
59163.699575 -1.843486
59163.703393 -1.841011
59267.333847 -2.223141
59267.343229 -2.237239
59267.424370 -2.372923
59267.433227 -2.382135
59267.454412 -2.385320
59267.460646 -2.381146
59267.465151 -2.429422
59267.469560 -2.433104
59267.474042 -2.436109
59267.483094 -2.411649
59267.491770 -2.405267
59267.507452 -2.378112
59267.511225 -2.369284
59267.515085 -2.364605
59267.519025 -2.356829
59267.530809 -2.348872
59267.542419 -2.326953
59267.575884 -2.292344
59267.597272 -2.277874
59267.608293 -2.266614
59267.617947 -2.269545
59267.627616 -2.275460
59267.634302 -2.278328
59267.637188 -2.274892
59267.643776 -2.276484
59267.656134 -2.274072
59267.667657 -2.273174
59267.684230 -2.260500
59267.687727 -2.258864
59267.691140 -2.256750
59267.694464 -2.248237
59267.697632 -2.246682
59267.700695 -2.234556
59267.703644 -2.227467
59267.706471 -2.220299
59267.711795 -2.227607
59267.714447 -2.222069
59267.717030 -2.222878
59267.728036 -2.229780
59267.730770 -2.235247
59267.733327 -2.236550
59268.233744 -2.351762
59268.261804 -2.321945
59268.311418 -2.243305
59268.397149 -2.396849
59268.413888 -2.397629
59268.423219 -2.416305
59274.329242 -1.608026
59274.434176 -1.625192
59274.438195 -1.629540
59274.469607 -1.633185
59274.473220 -1.630305
59274.476834 -1.622510
59274.480451 -1.615678
59274.484071 -1.613496
59274.487692 -1.608504
59274.491316 -1.602020
59274.494942 -1.597247
59274.498570 -1.585395
59274.502198 -1.576970
59274.505828 -1.567916
59274.509459 -1.557793
59274.513091 -1.546539
59274.516723 -1.532622
59274.520357 -1.525143
59274.523993 -1.519234
59274.531293 -1.502278
59274.542517 -1.495579
59274.546146 -1.487754
59274.549777 -1.481681
59274.556575 -1.484382
59274.559985 -1.479677
59274.567142 -1.470951
59274.575293 -1.461991
59274.583434 -1.448844
59274.591575 -1.433635
59274.599716 -1.420967
59274.607857 -1.407413
59274.615998 -1.394630
59274.619789 -1.389545
59274.632313 -1.377319
59274.636152 -1.366138
59274.640002 -1.358634
59274.643862 -1.350034
59274.647735 -1.341625
59274.651622 -1.333482
59274.655525 -1.320706
59274.659444 -1.313097
59274.663382 -1.303392
59274.683434 -1.251905
59274.687538 -1.238934
59274.691684 -1.228943
59274.695875 -1.220749
59274.700120 -1.209561
59274.704428 -1.210364
59274.713276 -1.203257
59275.265648 -1.861298
59275.354201 -1.792390
59275.440291 -1.824017
59275.448152 -1.817660
59275.452188 -1.815500
59275.456327 -1.812587
59275.483505 -1.814179
59275.487635 -1.810905
59275.504025 -1.799862
59275.522594 -1.788707
59275.526062 -1.782171
59275.529539 -1.774551
59275.533025 -1.769633
59275.540442 -1.761809
59275.544018 -1.755228
59275.563835 -1.750168
59275.572680 -1.751202
59275.576981 -1.750138
59275.585531 -1.741929
59275.598483 -1.730432
59275.603087 -1.727380
59275.606669 -1.722420
59275.616055 -1.724995
59275.638552 -1.696980
59275.660483 -1.686531
59275.673010 -1.683275
59275.681400 -1.685008
59275.689889 -1.686011
59275.694221 -1.684235
59275.714509 -1.672744
59275.718487 -1.671027
59275.726202 -1.667455
59275.738970 -1.661320
59275.757697 -1.649149
59275.763134 -1.654876
59275.768771 -1.664313
59275.774641 -1.669401
59275.783762 -1.716291
59276.272305 -1.769691
59276.312624 -1.782924
59276.324517 -1.793585
59276.405282 -1.924962
59276.434773 -2.023406
59276.444284 -2.020270
59276.467254 -2.056200
59276.471822 -2.075301
59276.481155 -2.064483
59276.486019 -2.059831
59276.490923 -2.059416
59276.495861 -2.052556
59276.500829 -2.041803
59276.505914 -2.053031
59276.522097 -2.013445
59276.559806 -2.023289
59276.584347 -2.030271
59276.594055 -2.027862
59276.598624 -2.023973
59276.607906 -2.021652
59276.617297 -2.014240
59276.621981 -2.009501
59276.626619 -2.010031
59276.673946 -1.985548
59276.689367 -1.894333
59276.689698 -1.962648
59276.699879 -1.939950
59276.704927 -1.939422
59276.709791 -1.939218
59276.724017 -1.948685
59277.230470 -2.184829
59277.473800 -2.044386
59277.477731 -2.030289
59277.481637 -2.015687
59277.485520 -2.007719
59277.489384 -1.997902
59277.493232 -1.990814
59277.497064 -1.980777
59277.500883 -1.971580
59277.504690 -1.960699
59277.516050 -1.933856
59277.519820 -1.920106
59277.523582 -1.908298
59277.527338 -1.895629
59277.531088 -1.883812
59277.534832 -1.874803
59277.538572 -1.862155
59277.542307 -1.854931
59277.546037 -1.847902
59277.549764 -1.842417
59277.561216 -1.826107
59277.568813 -1.810588
59277.576421 -1.792170
59277.580339 -1.781465
59277.588149 -1.767132
59277.595959 -1.750649
59277.603768 -1.736362
59277.611578 -1.723945
59277.619389 -1.710362
59277.623203 -1.709908
59277.627009 -1.708344
59277.634493 -1.699164
59277.641978 -1.687431
59277.649551 -1.682923
59277.657016 -1.674156
59277.660720 -1.665502
59277.664427 -1.656145
59277.668137 -1.651938
59277.671851 -1.647067
59277.675567 -1.639282
59277.679288 -1.635832
59277.683014 -1.632422
59277.686743 -1.630027
59277.694219 -1.618545
59277.697966 -1.611574
59277.701719 -1.607349
59277.701810 -1.589211
59277.705584 -1.586103
59277.709367 -1.580894
59277.713162 -1.573476
59277.716971 -1.572846
59277.720794 -1.576607
59277.728267 -1.596769
59277.732116 -1.602730
59278.292429 -1.797656
59278.314757 -1.811422
59278.330862 -1.823402
59278.440634 -1.922489
59278.455676 -1.933052
59278.470453 -1.924303
59278.485307 -1.932732
59278.489691 -1.923412
59278.510765 -1.873354
59278.514854 -1.864027
59278.519254 -1.856707
59278.523602 -1.849446
59278.527903 -1.838677
59278.532162 -1.830241
59278.536383 -1.826164
59278.540570 -1.821393
59278.544724 -1.813561
59278.548850 -1.811227
59278.557413 -1.810089
59278.565975 -1.802361
59278.574536 -1.797821
59278.591660 -1.786782
59278.600221 -1.777927
59278.604111 -1.775503
59278.607987 -1.775315
59278.611852 -1.773747
59278.615705 -1.769845
59278.623393 -1.763000
59278.638859 -1.749807
59278.646593 -1.742067
59278.650528 -1.735396
59278.658415 -1.724323
59278.662382 -1.719793
59278.666367 -1.715717
59278.670370 -1.706866
59278.674393 -1.699473
59278.678440 -1.694967
59278.682511 -1.691850
59278.686609 -1.683725
59278.690737 -1.675940
59278.694646 -1.673834
59278.698573 -1.670424
59278.702522 -1.671430
59278.706492 -1.670454
59278.710489 -1.671069
59278.714514 -1.676068
59278.718573 -1.678439
59278.722233 -1.679319
59278.729558 -1.688626
59279.336815 -2.074643
59279.438317 -2.181906
59279.484280 -2.191437
59279.489178 -2.184191
59279.494072 -2.183110
59279.508468 -2.171888
59279.513191 -2.170710
59279.522549 -2.166004
59279.527191 -2.164639
59279.531812 -2.162980
59279.536414 -2.160382
59279.552936 -2.165389
59279.557408 -2.161703
59279.561872 -2.158977
59279.566328 -2.156406
59279.570778 -2.154391
59279.575221 -2.151873
59279.584459 -2.145953
59279.598671 -2.140292
59279.608056 -2.135461
59279.612423 -2.134779
59279.616911 -2.132239
59279.621454 -2.130412
59279.625821 -2.132802
59279.630189 -2.129355
59279.634559 -2.129565
59279.638930 -2.127063
59279.643304 -2.123834
59279.647681 -2.121985
59279.652059 -2.120125
59279.656441 -2.117705
59279.660826 -2.113625
59279.661736 -2.102306
59279.666178 -2.104861
59279.670574 -2.101654
59279.674975 -2.101040
59280.233351 -2.193612
59280.439501 -2.185159
59280.448322 -2.201896
59280.456382 -2.208374
59280.463854 -2.195971
59280.479879 -2.183043
59280.505497 -2.144365
59280.517186 -2.133813
59280.522792 -2.120698
59280.528242 -2.108714
59280.561509 -2.150879
59280.573461 -2.167535
59280.585413 -2.177507
59280.611462 -2.195461
59280.618714 -2.184544
59280.632468 -2.158860
59280.639354 -2.147073
59280.645562 -2.133286
59280.652015 -2.111397
59280.656907 -2.096830
59280.661946 -2.086527
59280.667139 -2.090093
59280.695907 -2.127465
59280.701405 -2.135685
59359.172977 -1.761338
59359.194827 -1.755753
59359.217999 -1.753454
59359.360450 -1.794549
59359.417047 -1.892328
59359.425405 -1.896548
59359.428748 -1.890893
59359.432081 -1.890728
59359.435437 -1.889965
59359.438814 -1.886212
59359.442209 -1.885988
59359.445620 -1.881980
59359.449078 -1.879264
59359.458631 -1.887547
59359.461795 -1.895776
59359.465299 -1.895369
59359.469778 -1.900023
59359.474713 -1.898031
59359.484984 -1.912627
59359.488668 -1.923707
59359.497927 -1.928763
59359.501688 -1.938888
59359.505456 -1.946185
59359.509233 -1.952959
59359.513018 -1.957440
59359.516811 -1.962840
59359.520496 -1.961367
59359.531573 -1.962118
59359.551473 -1.921906
59359.573069 -1.884591
59360.324793 -1.630408
59360.329113 -1.620855
59360.357678 -1.641430
59360.369863 -1.661526
59360.391628 -1.706053
59360.405409 -1.731766
59360.423070 -1.730466
59360.428302 -1.743227
59360.494422 -1.796120
59360.500974 -1.815433
59360.507912 -1.827321
59360.515243 -1.841071
59360.523140 -1.853916
59360.656224 -1.857378
59360.739841 -1.811224
59361.219843 -1.822534
59361.242655 -1.812785
59361.293032 -1.840549
59361.324471 -1.886146
59361.358810 -1.926477
59361.376449 -1.918630
59361.383023 -1.922338
59361.399624 -1.939860
59361.405401 -1.939372
59361.410965 -1.943616
59361.451733 -1.950519
59361.455707 -1.950899
59361.480383 -1.936366
59361.484320 -1.931571
59361.488240 -1.926115
59361.496542 -1.926991
59361.514471 -1.926520
59361.528663 -1.927182
59361.537776 -1.925626
59361.546740 -1.925185
59361.555742 -1.919223
59361.568736 -1.900720
59361.571805 -1.896848
59361.575202 -1.897382
59361.586277 -1.890197
59361.593832 -1.880086
59361.597268 -1.874554
59361.600715 -1.871650
59361.604171 -1.864647
59361.607647 -1.864907
59361.610975 -1.857002
59361.614287 -1.852522
59361.617584 -1.847415
59361.624961 -1.849769
59361.628216 -1.846379
59361.635712 -1.838552
59361.638951 -1.836192
59361.646634 -1.831379
59361.649861 -1.826130
59361.653026 -1.829563
59361.670557 -1.803222
59361.677926 -1.791034
59361.681614 -1.785142
59361.685283 -1.780716
59361.688953 -1.781425
59361.692624 -1.783737
59361.696297 -1.775765
59361.710617 -1.781818
59361.717660 -1.781647
59361.724642 -1.779120
59362.310009 -2.055228
59362.314872 -2.066932
59362.356600 -2.091575
59362.361976 -2.075164
59362.367026 -2.055377
59362.371714 -2.038477
59362.376180 -2.023490
59362.380717 -2.023472
59362.385317 -2.021711
59362.396161 -2.024172
59362.413951 -2.031249
59362.418627 -2.027119
59362.423353 -2.028676
59362.428174 -2.030427
59362.433033 -2.021546
59362.437926 -2.019596
59362.442850 -2.019522
59362.447836 -2.010318
59362.451757 -2.002592
59362.455747 -2.003481
59362.459968 -2.006619
59362.474787 -1.994332
59362.490445 -1.978252
59362.519943 -1.911687
59362.533235 -1.890940
59362.545973 -1.880038
59362.554721 -1.868971
59362.559510 -1.861232
59362.564261 -1.853499
59362.568971 -1.841760
59362.592028 -1.824200
59362.600908 -1.809529
59362.609686 -1.794769
59362.644090 -1.788558
59362.652920 -1.787969
59362.657732 -1.780846
59362.661911 -1.779141
59362.666668 -1.773178
59362.670902 -1.773974
59362.675605 -1.768272
59362.679893 -1.768186
59362.688830 -1.764584
59362.731858 -1.751708
59362.735945 -1.745892
59362.739958 -1.738140
59362.743857 -1.738796
59362.747207 -1.738311
59362.753817 -1.739216
59362.773151 -1.762880
59362.782160 -1.757557
59362.786924 -1.756314
59362.791631 -1.753383
59363.307886 -1.952897
59363.313392 -1.960179
59363.318619 -1.967674
59363.366730 -2.019220
59363.376438 -2.012903
59363.381359 -2.018357
59363.386341 -2.018184
59363.398207 -2.028540
59363.410133 -2.025802
59363.426315 -2.022084
59363.434902 -2.017185
59363.439265 -2.014638
59363.448188 -2.010913
59363.461385 -1.995380
59363.465405 -1.997262
59363.473733 -1.995726
59363.477897 -1.991002
59363.494638 -1.993772
59363.512156 -1.987138
59363.520993 -1.987223
59363.529817 -1.981870
59363.538662 -1.972702
59363.542818 -1.969443
59363.551420 -1.962146
59363.555513 -1.959501
59363.563914 -1.954278
59363.576165 -1.940186
59363.580186 -1.929844
59363.604903 -1.896736
59363.609287 -1.889117
59363.631697 -1.846647
59363.642469 -1.837064
59363.649844 -1.832731
59363.660511 -1.822101
59363.663875 -1.822905
59363.671094 -1.814599
59363.678314 -1.810691
59363.685578 -1.807912
59363.696044 -1.806717
59363.711782 -1.806109
59363.715546 -1.802988
59363.722241 -1.807226
59363.725896 -1.804133
59363.729470 -1.801653
59363.732959 -1.796858
59363.747077 -1.786900
59363.750704 -1.784182
59363.754234 -1.783030
59363.757658 -1.777065
59363.760926 -1.779085
59363.764170 -1.774587
59363.767388 -1.769074
59363.770578 -1.766431
59363.773703 -1.767365
59363.776044 -1.789145
59363.776792 -1.764218
