# MJD zeropoint
# subtract zeropoint from all fibre velocities in all orders as a function MJD
58778.473703 10.832340
58778.487003 4.407539
58778.488694 4.356689
58778.489869 5.252862
58778.492590 5.941976
58778.493985 6.890588
58778.495444 7.144869
58778.505632 -3.645216
58778.513254 -0.318363
58778.522900 0.945765
58778.530523 -0.141515
58778.538792 10.774942
58778.546414 10.792699
58778.554506 14.158817
58778.565601 15.401033
58778.576706 -5.464602
58778.590917 12.421044
58778.602944 9.645021
58778.614038 3.670969
58778.621660 1.163466
58778.629282 5.507555
58778.637479 21.510600
58778.645102 11.581993
58778.653808 13.774487
58778.661431 22.657258
58778.673339 35.560846
58778.680962 34.692797
58778.690096 29.802096
58778.697719 38.373042
58778.707583 33.262249
58778.718678 27.561018
58778.729773 17.580168
58778.740868 5.159547
58778.754684 -4.834388
58778.762307 -2.584631
58778.769940 -4.714690
58778.784207 -6.649191
58778.786736 -8.305203
58778.789067 -9.188205
58779.219524 -1.161679
58779.271582 4.604701
58779.283336 11.838046
58779.308897 8.591118
58779.373058 8.374232
58779.381802 3.475951
58779.389434 15.336142
58779.401238 9.551429
58779.408861 4.068686
58779.416515 -1.355433
58779.425618 -11.930392
58779.433241 -4.057215
58779.445776 -3.554296
58779.447019 -4.176293
58779.448351 -4.894297
58779.449637 -5.885920
58779.450930 -6.738845
58779.461301 -6.430645
58779.468913 -14.500771
58779.476536 -2.327768
58779.484158 7.367032
58779.491781 7.044231
58779.499403 2.712945
58779.507036 1.726392
58779.514659 -4.326860
58779.522282 -11.939080
58779.529904 -8.382234
58779.537537 -2.864642
58779.545159 -10.889714
58779.552782 -3.783482
58779.560404 -12.131411
58779.568027 -6.947065
58779.575660 -7.338337
58779.583282 2.320491
58779.590905 0.863089
58779.598517 3.655019
58779.606150 14.795641
58779.613762 11.967804
58779.621384 14.987932
58779.628996 15.949752
58779.636629 10.741140
58779.644252 3.658350
58779.651875 4.175085
58779.659497 -5.724215
58779.667120 -0.987811
58779.674742 -4.964494
58779.682375 -0.051361
58779.693859 5.805072
58779.695453 7.751708
58779.696685 9.096703
58779.699363 9.671212
58779.700743 10.695033
58779.702174 13.073206
58779.712292 9.501806
58779.720978 6.700460
58779.728600 3.747459
58779.738601 10.734128
58779.746223 14.511752
58779.755473 6.885889
58779.763116 -0.750038
58779.770738 -14.304298
58779.784136 -19.204367
58779.786944 -19.777368
58779.789552 -19.308226
58780.302257 4.949817
58780.310247 1.656230
58780.322637 2.042297
58780.403205 -16.018530
58780.413850 -15.028326
58780.415483 -14.281042
58780.417025 -15.047501
58780.446615 -2.479364
58780.454237 -2.151688
58780.461860 -1.163346
58780.473361 -1.335489
58780.476479 0.385153
58780.483135 0.542142
58780.491361 -0.661289
58780.493523 -1.783221
58780.495530 -2.238059
58780.502533 -0.776185
58780.507785 -1.887889
58780.513013 -0.814055
58780.516129 -1.874997
58780.540050 7.504965
58780.544633 9.870272
58780.546583 10.673652
58780.548123 10.722825
58780.552890 10.705615
58780.560099 11.185463
58780.566472 11.016408
58780.569935 11.443708
58780.581245 10.376218
58780.588878 17.287558
58780.596501 19.932813
58780.609102 13.107035
58780.614054 13.821389
58780.617245 13.395602
58780.618380 14.233507
58780.629086 8.752896
58780.636709 -1.914019
58780.647413 -1.282496
58780.649312 -2.031435
58780.653894 1.944747
58780.659047 4.857098
58780.661026 7.652569
58780.672215 4.374941
58780.681224 4.698440
58780.693732 0.534969
58780.696386 0.925787
58780.701850 2.500045
58780.707137 5.108371
58780.711902 7.654916
58780.717554 10.230405
58780.720635 11.852450
58780.722183 12.687581
58780.746297 5.237696
58780.748726 5.455607
58780.754037 2.883116
58780.759335 0.235260
58780.764636 -3.902733
58780.767058 -6.145034
58780.778253 -8.653712
58780.787647 -13.873814
58780.799455 -12.744930
58781.261312 6.573320
58782.261428 -0.435664
58782.269815 1.188066
58782.278212 0.953295
58782.385529 8.950233
58782.387043 8.506813
58782.388500 8.238105
58782.392591 8.195295
58782.395170 7.671515
58782.396434 7.720153
58782.399363 7.137507
58782.406242 7.138956
58782.411619 4.725268
58782.418903 2.904729
58782.420857 1.083576
58782.422319 0.632250
58782.423907 0.965646
58782.426575 1.426189
58782.430845 1.390992
58782.437806 -0.026093
58782.444389 -1.580063
58782.446267 -2.924518
58782.464546 -0.356945
58782.475080 0.434655
58782.476779 0.289292
58782.480172 1.920361
58782.486448 3.488991
58782.491018 4.354801
58782.495586 3.271805
58782.500108 4.933990
58782.505092 5.133331
58782.510542 4.651033
58782.516375 6.113476
58782.521978 9.306474
58782.527348 8.852904
58782.532908 4.597871
58782.540820 -1.052648
58782.544097 -1.379245
58782.545352 -1.422008
58782.548117 -1.178691
58782.549383 -0.674237
58782.553976 0.394569
58782.560504 2.190001
58782.565116 5.224898
58782.567711 6.726739
58782.586426 -6.508242
58782.588073 -6.583452
58782.589698 -7.015199
58782.618368 -9.461277
58782.620442 -11.271635
58782.625155 -15.038736
58782.629642 -17.740920
58782.632169 -19.165206
58782.644463 -13.425799
58782.646364 -13.598455
58782.650614 -12.993085
58782.656413 -10.145418
58782.659781 -5.914822
58782.661107 -6.999777
58782.664017 -7.691170
58782.667101 -7.437663
58782.668310 -8.789617
58782.671749 -13.703508
58782.678967 -13.341857
58782.680848 -14.036940
58782.682857 -14.444923
58782.688741 -12.888733
58782.693034 -11.624822
58782.695109 -9.602798
58782.711898 1.131760
58782.713976 1.261578
58782.718133 0.925795
58782.723208 -2.824325
58782.728022 -5.398454
58782.733229 -3.973219
58782.737511 -3.496909
58782.742057 -2.299754
58782.746611 -4.722779
58782.752815 -0.860101
58782.755015 -0.276899
58782.757038 1.690868
58782.764278 4.436540
58782.766215 5.825858
58782.768813 5.494373
58782.772966 2.825201
58783.261266 18.001216
58783.273070 16.024325
58783.280747 16.996073
58783.392764 25.932525
58783.400376 27.498904
58783.407988 28.222827
58783.415610 28.240115
58783.423233 27.397773
58783.430844 20.986648
58783.438467 19.591242
58783.446079 18.332511
58783.453702 17.145263
58783.461314 7.542391
58783.468936 9.661510
58783.476559 -3.273828
58783.484171 -9.527343
58783.499416 -17.777635
58783.514651 -19.260617
58783.522274 -18.860957
58783.529886 -20.128431
58783.537508 -13.104926
58783.545131 -7.455588
58783.552743 -3.172715
58783.567988 4.305364
58783.575610 8.027342
58783.583233 18.048522
58783.590855 16.957103
58783.598478 13.677279
58783.606100 14.802147
58783.613723 17.343666
58783.621335 12.191640
58783.628958 6.586039
58783.640811 1.472468
58783.664161 17.372288
58783.671772 21.781822
58783.680021 26.381145
58783.687643 30.902199
58783.713910 51.872860
58783.721533 49.324351
58783.729175 48.186678
58783.736798 28.494272
58783.746392 13.341973
58783.761637 6.621787
58783.774720 21.595567
58783.776953 19.968938
58783.779258 19.306085
58784.225798 18.862344
58784.237870 19.195276
58784.255543 16.990735
58784.377745 21.855057
58784.387422 22.559358
58784.404763 23.534425
58784.412397 26.651192
58784.420030 23.703628
58784.429591 17.794289
58784.437224 16.475886
58784.446369 11.012002
58784.454002 8.531219
58784.464993 17.996665
58784.472626 9.227541
58784.480248 19.922082
58784.493211 15.777897
58784.506386 19.509588
58784.517265 5.564097
58784.526567 15.607249
58784.534189 10.589542
58784.544085 13.340429
58784.551707 15.321195
58784.559340 13.125160
58784.566973 15.334653
58784.576545 14.972441
58784.584179 11.722316
58784.591801 17.417434
58784.599434 17.197962
58784.611370 9.864638
58784.612646 11.862553
58784.613931 12.026218
58784.625842 14.124769
58784.634982 17.025215
58784.644074 12.665888
58784.651707 11.148255
58784.660800 19.821820
58784.668422 31.153050
58784.685983 31.588595
58784.693605 32.759669
58784.703345 29.211910
58784.710967 28.047127
58784.718589 26.618460
58784.726827 34.800597
58784.734450 28.395013
58784.744888 29.614961
58784.752510 24.034064
58784.760842 28.091934
58784.768454 26.298778
58784.781987 16.903728
58784.791285 14.395323
58784.799902 15.876739
58786.279670 15.378292
58786.282234 15.311186
58786.284933 15.964994
58786.533660 7.746360
58786.535171 7.579951
58786.537674 7.699739
58786.556698 19.186861
58786.598105 26.922295
58786.605727 20.732118
58786.675395 40.501802
58786.683017 40.604301
58788.276349 13.421218
58788.304613 17.214994
58788.316815 21.023542
58788.395820 16.991902
58788.397762 15.401363
58788.404145 11.563894
58788.410465 7.761669
58788.412758 6.805643
58788.414656 7.136225
58788.420547 8.804886
58788.425080 11.337908
58788.427443 12.942877
58788.444341 15.280306
58788.456963 11.895025
58788.468032 25.174766
58788.470644 22.670300
58788.475868 19.154653
58788.481405 17.199999
58788.486480 13.017645
58788.491092 8.191276
58788.495294 4.212838
58788.499726 4.897633
58788.504391 6.267565
58788.509239 4.525747
58788.513977 2.303126
58788.518596 0.694276
58788.523685 1.275233
58788.529580 5.160614
58788.533342 8.496302
58788.536663 10.788307
58788.542874 12.174603
58788.548662 13.378064
58788.555106 14.308194
58788.562207 17.889877
58788.565674 18.128192
58788.579516 22.514065
58788.581595 21.185364
58788.586346 19.763056
58788.591091 19.922940
58788.595842 24.309098
58788.600826 30.559616
58788.606586 32.519465
58788.613114 31.940604
58788.616351 30.107769
58788.632661 38.772025
58788.635173 37.946156
58788.642707 35.840365
58788.645945 35.489867
58788.660585 29.347923
58788.663823 27.870160
58788.667061 25.863483
58788.682353 17.131184
58788.685589 16.922883
58788.688828 15.699094
58788.704203 12.044668
58788.707531 13.312736
58788.710950 14.629157
58788.725542 11.640144
58788.734180 5.517641
58788.744980 6.071203
58789.220681 9.935660
58789.228337 5.368944
58789.238517 11.182074
58789.381577 17.209821
58789.398915 16.397842
58789.401854 15.742735
58789.407738 16.539676
58789.413972 17.452291
58789.419486 19.160119
58789.424905 20.954243
58789.429626 22.409879
58789.434961 25.380340
58789.440543 26.891223
58789.445857 26.803472
58789.450897 23.518337
58789.455951 20.283396
58789.460852 18.010342
58789.465600 15.463764
58789.470171 14.774214
58789.472454 13.416672
58789.482903 12.326015
58789.490525 14.402082
58789.500264 7.049947
58789.577511 23.014861
58789.579516 23.787271
58789.581536 23.567986
58789.598039 18.246449
58789.611819 12.851723
58789.621231 8.524236
58790.243851 12.407493
58790.251935 12.945197
58790.260311 9.093538
58790.649871 4.589092
58790.652073 3.994134
58790.657861 -0.815702
58790.663634 -2.837916
58790.669259 -2.540486
58790.672404 -0.146610
58790.685674 0.652360
58790.687674 0.918920
58790.692666 2.273245
58790.698550 6.286951
58790.705324 9.194180
58790.708661 11.871309
58790.723274 14.085268
58790.724918 13.099118
58790.728539 13.648162
58790.735443 12.147761
58790.740799 10.653595
58790.743353 9.748494
58790.755581 8.962473
58790.757637 9.107645
58790.760727 9.166163
58790.773043 12.335722
58790.782021 10.856304
58791.318332 17.904782
58791.327180 19.496966
58791.338059 9.094661
58791.384002 12.096830
58791.385345 12.083631
58791.389896 11.782240
58791.397570 8.481501
58791.400997 6.706834
58791.418810 6.252385
58791.429655 4.627561
58791.440510 7.027752
58791.469342 20.835006
58792.238012 8.439246
58792.252131 14.966896
58792.261752 7.615071
58792.383988 8.235926
58792.434917 24.264282
58792.507670 -9.138772
58792.565179 10.115148
58792.577691 7.047770
58792.634531 18.329131
58792.657635 27.133884
58792.724087 6.601757
58792.727414 6.951694
58792.730212 6.586128
58792.774029 13.593968
58792.792078 14.424388
58792.805315 15.889411
58828.279603 -4.413026
58828.289798 1.211611
58828.415394 2.790376
58828.417040 2.227852
58828.421174 2.856295
58828.424918 2.655265
58828.448171 2.841542
58828.455783 -0.138714
58828.463405 0.887504
58828.477962 -2.118295
58828.492518 -8.781253
58828.509828 -4.116655
58828.517450 -1.166967
58828.525062 2.152350
58828.532674 5.416658
58828.540296 4.673357
58828.550366 4.611929
58828.551993 3.013267
58828.553091 2.982693
58828.564498 0.670447
58828.572110 2.699270
58828.579733 0.013355
58828.587345 13.710982
58828.596532 4.937557
58828.604144 14.697433
58828.613778 7.055309
58828.621391 8.566526
58828.633779 17.165337
58828.637008 18.195031
58828.640093 19.922489
58828.651088 17.228483
58828.658700 8.742694
58828.667793 14.945950
58828.678888 27.261705
58828.689972 24.195271
58828.703465 9.217197
58828.714550 1.661424
58828.725635 -8.791988
58828.736730 -6.667710
58828.749879 -2.422753
58828.769065 -11.485318
58829.216444 -5.984137
58829.235794 2.424584
58829.255923 2.219267
58829.289579 2.559411
58829.291377 2.140555
58829.293611 2.382295
58829.410405 8.273528
58829.411749 7.904748
58829.412904 7.234433
58829.417612 6.026739
58829.419259 5.168306
58829.423931 5.649236
58829.428709 6.661777
58830.190016 -0.628068
58830.198926 1.103388
58830.208114 -1.961722
58830.409151 12.944574
58830.410522 12.736964
58830.415964 11.591747
58830.421519 7.906591
58830.426767 4.741155
58830.432593 0.924962
58830.436060 -0.268266
58830.450679 -5.121721
58830.453618 -6.469857
58830.459492 -5.759460
58830.465856 -5.697253
58830.471640 -6.059036
58830.477546 -8.322665
58830.482964 -11.551199
58830.488964 -12.464891
58830.491904 -12.938491
58830.505757 0.516439
58830.508692 0.839991
58830.514566 1.924316
58830.517503 0.890780
58830.530209 2.611973
58830.533158 4.023774
58830.538610 4.762994
58830.542252 3.923191
58830.545670 2.515755
58830.552724 2.295539
58830.558601 2.987449
58830.561538 3.872356
58830.575073 -1.031781
58830.578014 0.280813
58830.584319 0.222374
58830.590624 0.841919
58830.596930 2.031403
58830.602811 3.951743
58830.605751 6.982089
58830.620592 3.684326
58830.622977 3.646747
58830.630135 4.728397
58830.636012 6.354913
58830.641890 10.250024
58830.647768 11.078177
58830.653646 13.141166
58830.659527 15.609262
58830.665836 21.662485
58830.672145 24.203834
58830.678450 25.263086
58830.684522 21.450429
58830.687557 21.344455
58830.703792 20.062311
58830.706729 18.368760
58830.709668 14.832117
58830.724533 1.557389
58830.727470 -3.206014
58830.730409 -9.000154
58830.744537 -16.750741
58830.746377 -14.876285
58830.747752 -13.564011
58830.751304 -10.075311
58830.752997 -8.121941
58830.754820 -6.882258
58830.767294 -7.912495
58830.775065 -10.574552
58831.160041 3.890575
58831.174439 2.948505
58831.183045 -1.212999
58831.411131 10.822708
58831.412056 10.107512
58831.412912 9.290904
58831.414112 10.706074
58831.414892 10.573668
58831.416918 9.999740
58831.418139 10.321375
58831.430122 6.657280
58831.441207 12.917708
58831.452291 11.028057
58831.467197 0.218810
58831.476858 -5.691058
58831.487943 -6.722904
58831.504028 -3.460332
58831.505180 -2.435726
58831.506075 -1.034234
58831.517400 5.323699
58831.532634 3.655832
58831.541571 3.962579
58831.549183 1.821753
58831.556795 5.832543
58831.571784 5.981270
58831.600045 10.546447
58831.602115 10.947842
58831.606258 9.769579
58831.610777 6.531001
58831.615876 0.814565
