# m MJD offset
# Subtract offset as function of MJD in each order m. Missing m means no calibration available
96 58381.452945 16.004980
96 58381.465412 15.794065
96 58381.487727 15.655106
96 58381.503705 15.738320
96 58381.513924 15.376133
96 58381.532949 15.290193
96 58381.545587 14.964903
96 58381.628874 16.238073
96 58381.684231 15.840852
96 58381.729945 15.245564
96 58382.330513 19.121386
96 58382.362556 18.676206
96 58382.366836 18.612406
96 58382.378001 18.750539
96 58382.391413 18.250014
96 58382.443547 15.516791
96 58382.448613 15.302060
96 58382.454987 15.269383
96 58382.504722 14.833814
96 58382.534873 15.031741
96 58382.580463 16.422548
96 58382.592394 15.423719
96 58382.604791 14.891198
96 58382.609759 14.725387
96 58382.655062 14.968310
96 58382.665193 14.635363
96 58382.674671 14.605729
96 58382.736245 10.994892
96 58382.740708 10.937395
96 58382.744698 10.921991
96 58382.748832 11.162701
96 58382.750493 11.245456
96 58382.753651 11.282312
96 58382.761649 11.415190
96 58382.764246 11.417818
96 58382.766574 11.470019
96 58382.767813 11.521763
96 58382.769096 11.567111
96 58382.770628 11.628586
96 58383.420579 11.386875
96 58383.475905 11.064428
96 58383.484693 11.180581
96 58383.495287 11.354973
96 58383.530777 11.309650
96 58383.540342 10.999421
96 58383.563781 10.414110
96 58383.569128 10.311432
96 58383.574060 10.237608
96 58383.583049 10.063153
96 58383.625148 11.498246
96 58383.677340 11.123507
96 58383.681856 11.473676
96 58383.685921 11.629950
96 58383.691026 11.781827
96 58383.704698 12.244303
96 58383.717846 12.537335
96 58383.752616 12.872213
96 58383.803222 12.439867
96 58384.373216 13.263466
96 58384.386029 13.389182
96 58384.396724 13.440057
96 58384.408117 13.278833
96 58384.432708 12.676324
96 58384.446865 12.165250
96 58384.455105 11.959836
96 58384.661817 13.986150
96 58384.698875 13.852357
96 58384.743847 15.610597
96 58384.773764 15.013968
96 58385.105294 11.798038
96 58385.171093 14.282595
96 58385.398019 14.438858
96 58385.404972 14.301994
96 58385.425287 14.227970
96 58385.440604 13.800450
96 58385.450865 13.591493
96 58385.459779 13.223241
96 58385.552895 13.172649
96 58385.595567 12.756186
96 58385.722537 13.328223
96 58386.305931 13.612316
96 58386.363107 13.465309
96 58386.404525 13.474314
96 58386.461651 14.339022
96 58386.507128 13.923490
96 58386.572581 14.061866
96 58386.617477 12.603888
96 58386.711940 14.536132
96 58386.750538 14.195448
96 58387.163968 14.903083
96 58387.374803 14.198072
96 58387.378887 14.085150
96 58387.394881 13.174561
96 58387.449240 14.528664
96 58387.456454 14.366103
96 58387.479206 13.902022
96 58387.492253 13.637086
96 58387.553657 13.635397
96 58387.619086 13.740505
96 58387.656725 13.288026
96 58387.735712 14.521936
96 58387.746493 14.624586
96 58387.762204 14.865336
96 58387.785990 13.973982
96 58387.791911 13.753830
96 58437.222843 10.110100
96 58437.356148 8.577326
96 58437.434372 10.733076
96 58437.483976 10.095233
96 58437.569327 9.908292
96 58437.580624 9.329451
96 58437.605220 9.114015
96 58437.614392 9.295954
96 58437.619262 9.645906
96 58437.658818 9.763490
96 58437.719639 10.132510
96 58437.744894 9.507461
96 58438.231078 12.325262
96 58438.294948 12.264381
96 58438.407834 12.877880
96 58438.411619 12.861145
96 58438.416849 12.902273
96 58438.425549 12.775245
96 58438.433528 12.771850
96 58438.446408 12.520216
96 58438.472447 12.253535
96 58438.484137 12.254230
96 58438.488610 12.313692
96 58438.548870 5.796882
96 58438.554136 5.837295
96 58438.558634 5.641851
96 58438.573817 5.517948
96 58438.582525 5.365856
96 58438.586464 5.267497
96 58438.601138 5.036145
96 58438.618331 5.799610
96 58438.623244 6.287081
96 58438.664472 6.401506
96 58438.680346 7.013094
96 58438.688238 7.613895
96 58438.748468 7.263689
96 58439.199823 6.566734
96 58439.229202 9.158659
96 58439.374222 8.669603
96 58439.415747 7.813600
96 58439.451753 9.240697
96 58439.483153 8.265285
96 58439.514162 7.874937
96 58439.576886 9.403622
96 58439.611181 9.474544
96 58439.652028 9.281208
96 58439.693381 9.249635
96 58439.745828 8.026409
96 58440.216814 8.071796
96 58440.406093 8.689727
96 58440.452471 8.959960
96 58440.494928 8.289596
96 58440.590949 8.364974
96 58440.675386 10.105817
96 58441.319601 9.221252
96 58441.415669 9.566047
96 58441.420455 9.869654
96 58441.436308 10.575466
96 58441.469443 8.500735
96 58441.504860 9.113065
96 58441.543576 9.416705
96 58441.555812 9.950513
96 58441.578406 10.508683
96 58441.583037 10.689186
96 58441.731498 10.449411
96 58444.523618 6.673580
96 58444.532325 7.110004
96 58444.542182 7.381451
96 58444.579594 7.487679
96 58444.641064 8.496083
96 58444.651914 8.416932
96 58444.661068 8.515048
96 58444.702103 9.345333
96 58445.392046 13.611381
96 58445.572676 11.828459
96 58445.576564 11.663215
96 58445.593095 11.238911
96 58445.613029 10.855958
96 58445.615775 10.839434
96 58445.618863 10.838109
96 58445.621542 10.914619
96 58445.642399 11.174678
96 58445.646966 11.292379
96 58445.653533 11.351889
96 58445.703488 10.422360
96 58445.708978 10.444004
96 58445.733884 10.075474
96 58445.751567 10.172470
96 58445.757731 10.075705
96 58447.368051 10.354916
96 58447.408900 9.064690
96 58447.468017 10.144069
96 58447.474921 9.964757
96 58447.494087 9.761293
96 58447.506340 9.434911
96 58447.515134 9.360173
96 58447.554147 8.658328
96 58447.656865 8.413650
96 58447.704062 7.794093
96 58447.716229 7.899782
96 58447.725947 8.026110
96 58447.729355 8.108746
96 58447.740916 8.206424
96 58447.748330 8.358989
96 58447.755530 8.445786
96 58448.361889 11.634865
96 58448.406198 10.260856
96 58448.410097 10.457507
96 58448.417506 10.699025
96 58448.507846 12.132609
96 58448.621210 9.563878
96 58448.624070 9.451631
96 58448.630368 9.466548
96 58448.639223 9.230898
96 58448.649920 9.005066
96 58448.653617 9.110880
96 58505.541943 10.165785
96 58505.718084 4.239890
96 58506.526254 7.393114
96 58506.611656 23.611610
96 58507.407589 11.387864
96 58507.455299 13.297763
96 58507.470402 13.546385
96 58507.475146 13.765764
96 58507.521927 5.209936
96 58507.629608 12.660298
96 58507.639040 13.683516
96 58507.660013 12.958131
96 58507.679915 9.783436
96 58507.690739 5.808997
96 58507.741424 7.255630
96 58507.780514 -6.527719
96 58508.269249 5.933238
96 58508.402188 10.816856
96 58508.496040 17.850084
96 58508.530507 23.058263
96 58508.557035 12.734028
96 58508.588901 9.042381
96 58508.685174 12.764047
96 58508.757361 6.315220
96 58508.786813 -0.538964
96 58509.421355 5.353993
96 58509.467939 11.933905
96 58509.475947 12.108091
96 58509.491864 11.506880
96 58509.501131 10.669270
96 58509.553447 6.808155
96 58509.628456 12.476989
96 58509.636544 14.118688
96 58509.645935 17.499739
96 58509.716576 14.173364
96 58509.771627 15.555824
96 58510.347820 -5.979557
96 58510.417826 14.793437
96 58510.470370 13.874631
96 58510.477475 14.792223
96 58510.490100 15.774151
96 58510.532814 3.532272
96 58510.613617 17.716340
96 58510.621599 17.347229
96 58510.637935 16.586694
96 58510.644267 17.069045
96 58510.696706 11.930548
96 58510.701141 10.220326
96 58510.711064 6.631061
96 58510.760124 10.884917
96 58511.332111 -2.312057
96 58511.524303 23.173703
96 58511.579279 14.650609
96 58511.680987 24.080229
96 58511.718965 19.293107
96 58511.751446 18.061419
96 58515.271951 5.510698
96 58515.413431 9.033126
96 58515.543970 14.031135
96 58515.550551 12.652829
96 58515.575235 10.178988
96 58515.588563 8.774983
96 58515.594711 9.309491
96 58515.598115 9.545303
96 58515.603489 10.015239
96 58515.650956 11.100707
96 58515.681927 3.754566
96 58515.752710 9.482503
96 58515.766587 9.846206
96 58515.773247 9.450829
96 58516.416858 0.437850
96 58516.489641 3.004419
96 58516.544702 3.028186
96 58516.701741 3.880976
96 58516.706518 4.052657
96 58516.717009 2.996913
96 58516.734056 1.886528
96 58516.755674 1.895113
96 58516.760570 2.666362
96 58517.608625 3.768960
96 58517.664749 10.603985
96 58517.671686 12.393794
96 58517.680701 14.321407
96 58517.756782 9.069795
96 58517.767653 12.253104
96 58517.770465 13.315912
96 58581.502940 6.090213
96 58581.518001 8.505589
96 58581.520773 9.102707
96 58581.742728 7.814533
96 58582.365612 6.718581
96 58582.506464 3.329244
96 58582.508816 3.273961
96 58582.523208 3.869153
96 58582.549714 4.925297
96 58582.563470 5.699522
96 58582.577158 6.487329
96 58582.592087 6.980190
96 58582.635395 7.055598
96 58582.641994 7.079508
96 58582.653984 7.570518
96 58582.678545 7.720484
96 58582.692273 8.241916
96 58582.708388 9.102805
96 58582.722166 10.130110
96 58582.739871 9.702526
96 58582.761526 7.383458
96 58582.775347 5.617406
96 58582.781030 5.071007
96 58582.791820 4.211565
96 58582.796694 3.635428
96 58582.802437 3.138422
96 58583.293752 5.099506
96 58583.385877 4.636905
96 58583.391567 4.324208
96 58583.396597 4.297234
96 58583.406759 4.019020
96 58583.419938 4.015270
96 58583.444265 3.786505
96 58583.465031 2.823709
96 58583.487077 1.677653
96 58583.499881 1.062795
96 58583.505098 1.195410
96 58583.516240 1.295923
96 58583.527109 1.753908
96 58583.538005 2.385412
96 58583.543613 2.741866
96 58583.548809 3.052097
96 58583.603494 3.664266
96 58583.609062 4.178659
96 58583.614459 4.490399
96 58583.625555 5.547629
96 58583.630783 5.808223
96 58583.663189 11.237013
96 58583.667264 11.927413
96 58583.712216 7.311498
96 58583.717740 6.692953
96 58583.726766 5.981096
96 58583.735754 5.264755
96 58583.744808 5.070714
96 58583.749087 4.733851
96 58583.752973 4.700133
96 58583.811925 2.619205
96 58584.379641 3.135730
96 58584.403264 -0.722126
96 58584.405903 -1.023420
96 58584.410997 -1.091787
96 58584.438998 -0.379376
96 58584.444766 -0.346750
96 58584.455568 -0.123256
96 58584.469907 0.268835
96 58584.478986 0.632134
96 58584.483658 0.834453
96 58584.487538 1.095561
96 58584.542780 3.018136
96 58584.557644 2.924036
96 58584.573727 2.832821
96 58584.584141 2.564741
96 58584.588634 2.392173
96 58584.596741 2.172266
96 58584.601611 1.735048
96 58584.658722 2.559366
96 58584.690051 6.578674
96 58584.751311 5.811656
96 58584.764319 5.028541
96 58584.776718 4.238411
96 58584.787510 3.221937
96 58584.798407 2.258977
96 58585.386162 2.707251
96 58585.423217 0.139567
96 58585.510007 -2.797146
96 58585.517596 -2.337499
96 58585.541325 -1.901205
96 58585.549135 -1.776992
96 58585.633238 -1.737321
96 58585.684306 0.801839
96 58585.686660 0.856114
96 58585.689971 0.732054
96 58585.696450 0.863745
96 58585.707712 1.116413
96 58585.740341 4.673642
96 58585.742600 4.874387
96 58585.744248 5.171758
96 58585.803556 0.097749
96 58585.816598 1.028871
96 58585.822729 1.510512
96 58586.366042 0.912094
96 58586.374605 1.244663
96 58586.378784 1.120025
96 58586.383455 1.184662
96 58586.387283 1.241334
96 58586.446162 0.387842
96 58586.568393 3.559724
96 58586.573843 3.577478
96 58586.589113 3.365287
96 58586.601621 3.014698
96 58586.655789 4.251453
96 58586.661061 4.328581
96 58586.674861 4.548878
96 58586.724289 3.364823
96 58586.769279 3.960868
96 58587.446881 2.835527
96 58587.544136 4.005573
96 58587.616961 4.273783
96 58587.619000 4.261211
96 58587.622263 4.346846
96 58587.623586 4.342923
96 58587.627094 4.274558
96 58587.630140 4.186026
96 58587.631345 4.125617
96 58587.632637 4.112210
96 58587.642861 4.085755
96 58587.646651 3.826234
96 58587.648540 3.866593
96 58587.669631 2.732489
96 58587.701552 4.152653
96 58587.712170 4.885226
96 58587.714957 5.026126
96 58587.720287 5.491661
96 58587.722625 5.501033
96 58587.728009 5.626141
96 58587.730790 5.713779
96 58587.737745 6.174932
96 58588.314907 8.072618
96 58588.384075 3.641963
96 58588.426470 5.055065
96 58588.442187 4.879818
96 58588.447451 4.957927
96 58588.451924 4.785954
96 58588.468778 3.920791
96 58588.488855 3.458506
96 58588.495085 3.261016
96 58588.534294 2.551467
96 58588.563595 4.406304
96 58588.604928 3.662322
96 58588.652365 5.811026
96 58588.661027 5.919832
96 58588.672304 6.059969
96 58588.675488 6.003436
96 58588.678153 6.067676
96 58588.689673 6.172036
96 58588.695924 6.073909
96 58588.698809 6.104213
96 58588.702510 6.077537
96 58588.708448 5.908782
96 58588.759351 4.794035
96 58588.784836 5.301635
96 58607.187757 10.583345
96 58607.385410 4.042201
96 58607.398288 3.526416
96 58607.416186 3.370060
96 58607.427400 3.948230
96 58607.439000 5.168317
96 58607.476696 7.191449
96 58607.520272 2.824168
96 58607.539392 3.764362
96 58607.551477 4.613668
96 58607.553784 4.723236
96 58607.556665 4.953225
96 58607.560668 5.418239
96 58607.659023 8.990323
96 58607.662459 8.507037
96 58607.677331 8.021709
96 58607.691829 7.015446
96 58607.734049 9.212394
96 58607.773850 5.164036
96 58607.779648 5.400446
96 58607.788357 5.073108
96 58608.356753 3.430842
96 58608.366097 3.080364
96 58608.374940 3.011897
96 58608.418376 4.410112
96 58608.427083 4.716282
96 58608.455052 5.544198
96 58608.462165 5.652053
96 58608.468767 5.401576
96 58608.482992 5.032200
96 58608.551025 5.242536
96 58608.593253 4.982255
96 58608.636119 3.956418
96 58608.708223 5.201598
96 58608.742175 9.338481
96 58608.785663 4.027085
96 58608.791094 3.970049
96 58608.804577 3.460709
96 58608.824952 3.510949
96 58608.834464 3.354935
96 58609.257067 12.789954
96 58609.335192 6.889582
96 58609.343154 5.084346
96 58609.361412 3.306743
96 58609.370352 1.812267
96 58609.383953 1.529673
96 58609.397297 1.370680
96 58609.401066 1.147039
96 58609.460468 4.323773
96 58609.470851 4.571668
96 58609.482659 4.360873
96 58609.494582 4.554543
96 58609.508047 4.274598
96 58609.546921 2.951912
96 58609.630983 4.643683
96 58609.634831 4.979637
96 58609.640349 5.271194
96 58609.643548 5.409715
96 58609.660077 5.986473
96 58609.685621 6.435042
96 58609.695497 6.431389
96 58609.704718 6.678696
96 58609.735663 6.782853
96 58609.744770 7.116190
96 58609.784834 7.388852
96 58609.827794 6.791411
96 58609.831042 7.128383
96 58609.835067 7.280604
96 58610.271877 9.123485
96 58610.338449 9.576029
96 58610.412984 6.991958
96 58610.427190 6.046419
96 58610.433974 5.352433
96 58610.439320 5.524879
96 58610.444333 5.638479
96 58610.456715 5.872331
96 58610.467645 5.752958
96 58610.479534 5.691040
96 58610.484142 5.555891
96 58610.489703 5.329420
96 58610.574073 6.697159
96 58610.685467 9.923363
96 58610.691677 9.510494
96 58610.699679 9.390725
96 58610.743242 7.409487
96 58610.751990 7.265142
96 58610.769024 6.507111
96 58610.776379 6.163725
96 58610.782403 6.463788
96 58610.793330 6.463631
96 58610.841971 11.026504
96 58614.295572 0.790381
96 58614.351152 -3.831167
96 58614.356005 -3.785524
96 58614.359861 -4.042819
96 58614.365279 -3.942107
96 58614.370448 -4.589050
96 58614.414113 -6.585958
96 58614.420285 -6.128176
96 58614.425273 -5.920389
96 58614.434438 -5.556130
96 58614.440226 -5.482309
96 58614.445306 -5.449076
96 58614.486162 -3.117579
96 58614.556472 -2.859679
96 58614.591671 -3.380146
96 58614.596185 -2.822838
96 58614.606970 -1.547964
96 58614.619207 -0.084090
96 58614.659801 0.989744
96 58614.698790 0.851979
96 58614.704696 0.783655
96 58614.709550 0.709547
96 58614.757741 1.375619
96 58614.766202 0.903121
96 58614.785214 0.369578
96 58614.792063 -0.454408
96 58614.829319 -1.142815
96 58615.306252 -1.196895
96 58615.326885 2.382857
96 58615.329522 2.481762
96 58615.334716 1.845528
96 58615.365652 -4.760213
96 58615.370194 -4.570044
96 58615.374379 -5.119667
96 58615.385054 -4.295667
96 58615.408845 -3.939152
96 58615.421523 -4.159808
96 58615.426532 -4.632294
96 58615.437942 -5.369961
96 58615.448450 -5.548921
96 58615.453686 -5.753896
96 58615.469330 -5.781730
96 58615.487281 -5.209116
96 58615.493713 -5.288909
96 58615.499496 -5.455461
96 58615.504444 -5.900670
96 58615.574354 -3.436402
96 58615.582599 -2.823705
96 58615.589888 -2.360587
96 58615.661858 -4.477384
96 58615.676351 -3.615527
96 58615.691051 -1.504299
96 58615.696974 -0.748373
96 58615.708106 0.672282
96 58615.717643 1.675067
96 58615.729683 2.825225
96 58615.741404 2.491373
96 58615.747654 2.583977
96 58615.765893 1.373076
96 58615.780284 0.157766
96 58615.784428 -0.069105
96 58615.794716 -1.039479
96 58615.805993 -3.037754
96 58615.811724 -3.813709
96 58615.823463 -5.402889
96 58615.827231 -5.952527
96 58615.834964 -7.298920
96 58615.838767 -7.449416
96 58620.588137 -5.591760
96 58620.600182 -6.008624
96 58620.607350 -6.414886
96 58620.618911 -6.223935
96 58620.630912 -6.028636
96 58620.639192 -6.165970
96 58620.663012 -5.662306
96 58620.689791 -5.005428
96 58620.703076 -4.681047
96 58620.716074 -4.545940
96 58620.739420 -5.111689
96 58620.748672 -5.149901
96 58621.209403 -6.039238
96 58621.268562 -3.452350
96 58621.334649 -3.724881
96 58621.414071 -3.883973
96 58621.487450 -5.367396
96 58621.539444 -3.732490
96 58621.546122 -3.377643
96 58621.551198 -3.054633
96 58621.560465 -2.384922
96 58621.573726 -2.487039
96 58621.599874 -3.690586
96 58621.612107 -4.500967
96 58621.616034 -4.537601
96 58621.619946 -4.714263
96 58621.626863 -4.808897
96 58621.673065 -1.870550
96 58621.678787 -2.138070
96 58621.697762 -2.330518
96 58621.711093 -3.175414
96 58621.725374 -3.252179
96 58621.753793 -2.765641
96 58621.763019 -2.173160
